CustomerID,customer_type
17669,wholesaler
16142,private
17648,private
13059,private
16224,wholesaler
15223,private
17886,private
13294,private
15289,wholesaler
18185,private
17956,private
15756,private
14747,private
14719,wholesaler
13015,wholesaler
16586,private
16105,private
15442,private
16906,private
14546,wholesaler
14535,wholesaler
16170,wholesaler
15244,private
16696,private
15145,private
17492,private
13525,private
17409,private
17783,private
13863,private
13515,private
15917,private
17440,private
17045,private
17140,private
15201,wholesaler
14964,private
16031,private
14403,private
17042,private
13771,wholesaler
17906,private
18272,wholesaler
16144,private
13731,private
12580,private
14912,private
15530,private
13950,private
13752,private
13892,private
14446,private
16209,wholesaler
15754,private
13712,private
15800,private
16469,private
13005,private
14981,private
17928,private
16261,private
17883,private
14619,private
13995,private
16643,private
14246,private
18040,private
16837,wholesaler
15119,private
16325,private
14924,private
15109,private
16623,private
12999,private
12717,private
13962,private
18036,private
14958,private
14264,private
13562,private
15775,private
17054,private
17268,private
13548,private
13508,private
12447,private
13570,private
13232,private
18129,private
13632,wholesaler
15665,wholesaler
17550,private
15655,private
14286,wholesaler
16188,private
15214,wholesaler
17574,private
15737,private
18080,private
14311,private
14339,private
12982,private
12701,private
12596,private
14273,private
12363,private
13549,private
15414,private
13203,private
14628,private
14326,private
15935,private
13655,private
12910,wholesaler
13577,private
15251,wholesaler
14111,private
17160,wholesaler
16172,private
17972,private
12463,private
14844,wholesaler
17278,private
15212,private
16729,wholesaler
14998,private
13484,private
16697,private
14931,private
18236,private
13740,private
15230,private
15134,private
16309,private
13544,private
14262,wholesaler
13134,wholesaler
17589,wholesaler
16097,private
13122,private
16966,wholesaler
17746,private
16175,private
14834,private
16348,private
15147,private
16131,wholesaler
15813,private
17058,private
17704,private
13772,private
16933,private
16249,private
14198,private
13989,wholesaler
17930,wholesaler
14154,private
14206,private
14482,wholesaler
14163,private
14105,private
17601,private
17142,private
13811,private
12457,private
15135,private
16806,private
13952,wholesaler
13120,private
12769,private
13516,private
14323,private
18079,wholesaler
12639,private
14700,wholesaler
15027,private
17367,private
18213,private
17029,private
13220,private
15985,wholesaler
16193,private
15172,wholesaler
13692,wholesaler
15745,private
17582,private
13474,private
17697,private
16639,private
16947,private
15491,wholesaler
16617,private
15265,private
16226,private
18009,private
16399,private
14623,private
15625,wholesaler
18064,private
15508,private
16628,wholesaler
13647,private
15594,private
13479,private
13376,private
15717,private
13735,wholesaler
13719,private
16633,wholesaler
13101,private
15225,private
14152,private
12733,private
15436,private
17217,private
12656,wholesaler
17734,private
14905,private
17548,private
14148,private
16103,private
14626,wholesaler
14868,wholesaler
18246,private
13485,private
15517,private
17115,private
17120,private
15912,private
12506,private
12670,wholesaler
17588,private
14759,private
16185,private
13505,wholesaler
13389,private
12354,private
17631,private
17061,wholesaler
17718,private
17630,private
13223,private
16146,private
17109,private
16587,private
12622,private
16750,private
13482,private
14512,private
17670,private
16834,private
15108,private
16942,private
14640,private
16823,private
15237,wholesaler
12573,private
17854,private
18220,private
17436,private
16965,private
12840,wholesaler
15891,private
17187,private
13637,private
17991,private
16418,private
16099,private
15768,private
16637,private
14240,private
15143,private
13229,private
14973,private
14271,private
15952,private
16227,private
17893,private
14022,private
15210,private
16370,private
14304,private
15376,private
14655,wholesaler
17615,private
16055,private
14149,private
17501,private
14191,wholesaler
13282,private
15582,private
16230,private
18146,private
15976,private
17443,private
12886,private
17974,private
13524,private
17955,private
15128,wholesaler
16610,private
17394,private
16094,private
14173,private
16258,wholesaler
14948,private
17384,private
16990,private
13762,private
12593,private
14340,private
17429,private
13711,private
14515,wholesaler
16457,private
17527,private
14199,private
13888,private
14423,private
14697,private
17522,wholesaler
13867,private
17624,private
14393,private
17578,private
13450,wholesaler
17423,private
18241,wholesaler
15668,private
16319,private
15757,private
17174,private
13365,wholesaler
18227,private
14145,private
18235,wholesaler
13741,private
12394,private
16832,private
15258,private
15552,private
18170,private
13723,private
14005,wholesaler
15561,private
16121,private
18142,wholesaler
13642,private
15117,wholesaler
13561,private
15704,wholesaler
16007,wholesaler
16232,private
17410,private
13835,private
13427,private
14353,private
12700,wholesaler
13003,private
16756,private
13492,private
16440,wholesaler
18120,private
12355,private
17723,private
14699,private
12821,private
13055,private
13320,wholesaler
16357,private
18242,wholesaler
15865,private
17597,wholesaler
14397,wholesaler
13242,private
12684,wholesaler
14288,private
15063,private
12592,private
14591,wholesaler
13990,private
12749,wholesaler
16320,private
14691,private
16229,private
14920,private
17489,private
13404,private
15729,private
13136,wholesaler
16644,private
14731,private
14277,wholesaler
15187,wholesaler
13052,private
18133,wholesaler
17664,private
14649,wholesaler
12649,private
13235,private
14883,private
12976,private
14681,private
14421,private
16116,private
14988,private
15489,private
14364,wholesaler
16006,private
16184,private
17932,private
18221,private
12590,wholesaler
14853,private
17658,private
17764,private
14651,private
14000,private
13601,private
12757,wholesaler
17970,private
12770,private
15826,private
15907,private
12695,private
14342,private
14873,private
14689,private
15440,private
16076,wholesaler
15333,private
16283,wholesaler
17263,private
16877,private
12674,wholesaler
16642,private
12871,private
14038,private
14489,private
14888,private
17190,private
13456,private
17898,private
13976,private
16139,private
15730,private
16266,private
15123,wholesaler
17702,wholesaler
17505,private
12690,private
16446,wholesaler
17556,private
14583,private
16818,wholesaler
13572,private
14009,private
13258,private
14463,private
13192,private
16987,private
13417,private
17047,private
15116,private
17469,private
16647,private
15630,private
17245,private
16008,private
17871,private
13529,private
12620,wholesaler
15599,private
16813,wholesaler
14859,private
16463,wholesaler
15791,private
13658,wholesaler
13887,private
12353,private
14551,private
17166,private
17926,private
13391,private
17455,private
13308,private
13856,private
13243,private
15095,wholesaler
18048,private
18287,wholesaler
18150,private
16690,private
13555,wholesaler
16038,private
13972,private
13227,private
13657,private
17176,private
14837,wholesaler
14682,private
14921,private
16341,wholesaler
14647,private
12710,private
15292,private
15705,private
13339,private
13885,private
12360,wholesaler
13546,private
17715,private
18160,private
15434,private
15734,private
13737,private
13213,wholesaler
18018,private
15314,private
17521,private
15042,private
16091,private
15804,wholesaler
14593,private
14287,private
16763,private
14705,private
12562,wholesaler
12815,private
14522,private
16448,private
14584,private
12974,private
12987,private
14816,private
15852,private
16624,private
12493,private
18232,private
18073,wholesaler
16369,wholesaler
14280,private
13135,wholesaler
17345,private
16275,private
14338,private
15402,private
12876,wholesaler
16323,private
12426,private
14451,private
14823,private
15897,private
17051,private
15925,private
12787,private
15863,private
16483,private
13398,private
13070,private
14819,private
12790,private
15163,private
18204,wholesaler
16810,private
15124,private
12473,wholesaler
16969,private
14597,private
13917,private
16424,private
13062,private
16484,private
14389,private
15184,private
18135,private
14453,private
17900,private
13437,wholesaler
12517,wholesaler
16529,private
17531,private
16239,private
14500,private
16117,private
13248,private
16967,private
15405,private
16659,private
16880,private
13435,wholesaler
13131,private
14891,private
16682,wholesaler
15453,private
16963,private
13682,private
15152,wholesaler
15462,private
12449,wholesaler
15349,private
16849,private
12802,private
15073,private
16298,private
12535,private
18248,private
15386,private
16611,private
17252,private
14542,private
16825,private
12380,wholesaler
18072,private
13643,private
15969,private
13283,private
17015,wholesaler
14375,private
17124,private
17987,private
13395,private
17828,private
15743,private
17414,wholesaler
14622,private
15609,private
14561,wholesaler
16872,private
16358,wholesaler
15238,private
13115,wholesaler
13466,private
17360,private
13510,wholesaler
12406,wholesaler
16892,private
14241,private
14132,wholesaler
14963,wholesaler
17169,private
15252,private
17731,private
16113,private
12694,private
16107,wholesaler
17483,private
15679,wholesaler
13686,private
16581,private
15267,private
17234,private
17797,private
16614,private
12409,wholesaler
15411,private
14178,wholesaler
15098,private
18281,private
14984,private
12516,private
17265,private
13617,private
17242,private
17289,private
16018,private
14704,wholesaler
16794,private
13761,private
13517,wholesaler
13936,private
16342,private
14177,private
12732,private
16205,private
15036,private
13589,private
17579,private
15069,private
17349,private
13080,private
13663,private
14503,wholesaler
16774,private
13384,wholesaler
17101,private
14997,wholesaler
17155,private
12809,private
16461,private
13343,private
12624,private
18165,private
17536,private
16324,private
17651,wholesaler
14222,private
15585,private
17490,wholesaler
16739,private
16276,private
17193,wholesaler
16257,private
16279,wholesaler
14285,private
17642,private
12816,private
13826,private
13575,private
17157,private
16852,private
15219,private
15014,private
14765,private
16869,private
15909,private
13618,private
16050,private
17879,private
17562,private
15334,private
12450,private
13568,private
14820,private
16744,private
15700,private
17299,private
12837,private
15076,private
17444,wholesaler
15921,private
15747,private
15840,private
15016,private
14808,wholesaler
12904,private
15825,private
12432,wholesaler
15389,private
15280,private
17159,wholesaler
15329,private
12830,wholesaler
15507,private
18252,private
16526,private
17695,private
12930,private
14960,private
12444,wholesaler
17960,private
15412,private
12798,wholesaler
13849,wholesaler
16114,private
13420,private
13780,private
17877,private
16247,private
15041,private
12379,private
16287,private
12919,private
15130,private
12704,wholesaler
17370,private
17709,private
15253,private
13300,private
17759,private
12465,private
12412,private
12697,private
13937,private
12615,wholesaler
15850,private
15186,private
13791,wholesaler
14795,private
17768,wholesaler
18112,private
12548,private
17386,wholesaler
14104,private
17110,private
18193,private
13895,wholesaler
16545,private
16671,private
14351,private
17391,private
16824,private
17750,wholesaler
16200,private
17997,wholesaler
14383,private
13461,wholesaler
17408,private
15537,private
14327,private
17837,private
12424,private
15578,private
15584,private
13745,private
16498,private
17891,private
17123,private
16866,private
13730,private
16589,private
12922,private
16009,private
14053,private
17939,private
17312,private
13833,private
17899,private
15007,private
17464,private
18265,private
16861,private
16344,private
13338,private
17024,private
14034,private
18203,private
16616,private
16338,private
17046,private
13109,private
16829,private
13217,private
14002,private
12977,private
13291,private
13583,private
16929,private
17892,private
15505,wholesaler
14459,private
18013,private
13681,private
13699,private
14493,wholesaler
13486,private
13302,private
16012,private
12635,wholesaler
17031,private
12461,private
12648,private
18121,private
15901,private
14918,private
15920,private
17353,wholesaler
18024,private
15467,private
16174,private
13678,private
14690,private
13058,private
14552,private
12556,private
13224,wholesaler
16989,wholesaler
12358,private
13207,private
18122,wholesaler
12722,private
17405,private
13311,private
15051,wholesaler
15895,private
15795,private
13669,private
16450,private
13667,private
14400,private
12405,private
14265,private
14847,private
14862,private
16488,private
15256,private
14716,private
13933,private
14857,private
15306,private
15839,private
13994,private
17554,wholesaler
14332,private
17266,private
17948,private
15004,private
14722,private
13507,wholesaler
13967,private
16054,private
12833,private
16474,private
17984,private
12589,private
16762,private
13940,private
14029,private
14117,private
13167,private
17779,private
13991,private
18101,private
13827,private
12560,wholesaler
16764,wholesaler
18180,wholesaler
12521,private
17866,private
15802,private
17229,private
14456,wholesaler
16464,private
17962,private
16149,private
14259,private
18143,private
17935,private
14517,private
17694,private
17660,private
16041,wholesaler
15623,private
15829,private
15232,private
12438,wholesaler
12627,wholesaler
13079,private
18262,private
13563,private
15506,private
16305,private
12864,private
17724,private
17703,private
13116,private
14019,wholesaler
17649,private
16178,private
17040,private
14100,private
16557,private
13296,private
13814,private
16364,private
17693,private
15372,wholesaler
15618,private
13930,private
13379,private
13194,private
16447,private
14305,wholesaler
12397,wholesaler
14331,private
15261,private
15105,wholesaler
13813,private
14855,private
13925,private
18237,private
12453,private
15639,private
15118,wholesaler
15746,private
12743,private
18268,private
15942,private
14143,private
15120,private
16147,private
13277,private
18127,private
15149,private
18081,private
14511,private
12716,private
15776,private
12981,private
13106,private
13928,private
14885,private
13388,private
15438,private
17173,wholesaler
17941,private
14947,private
17053,private
12534,private
12844,private
14567,private
14937,private
12828,private
16984,wholesaler
13023,private
17553,wholesaler
13075,private
15342,private
12644,private
12378,wholesaler
17788,private
13850,private
14076,private
13805,wholesaler
17887,private
13186,private
12750,private
15374,private
17656,wholesaler
16102,private
15089,wholesaler
14972,private
17514,private
12917,private
12689,private
14768,private
17584,private
15254,private
18099,private
15205,private
13218,private
17267,private
16302,private
13513,private
14720,private
18282,private
12610,wholesaler
13200,private
14079,private
17298,private
14024,private
16066,private
15198,private
12865,private
12885,private
17331,private
13016,private
13500,private
15247,private
13355,private
16053,wholesaler
13919,private
12384,private
16292,private
12571,private
14116,private
14495,private
15494,wholesaler
15608,private
17248,private
17653,wholesaler
17633,private
13645,private
15469,private
13307,private
12381,private
17122,private
14406,private
15683,private
14301,private
14658,private
13621,private
16272,private
17958,private
16836,private
16961,private
16902,private
15706,private
15480,private
15315,private
15653,wholesaler
13159,wholesaler
13189,private
17637,private
12641,private
13470,private
15786,wholesaler
15541,private
16734,private
16706,private
17070,private
12688,wholesaler
12729,private
12962,private
13273,private
17736,private
15472,private
12680,private
16582,private
17747,private
12513,private
15396,private
12418,private
16828,private
14712,private
12991,private
14772,private
12364,wholesaler
12968,private
16330,private
14566,private
15701,private
12518,wholesaler
14529,private
16536,private
15313,private
15801,private
16201,wholesaler
16555,private
16952,private
14387,private
17073,private
18147,private
14523,private
14418,wholesaler
12642,private
16968,private
16723,private
13411,private
16340,private
13236,private
14196,private
15263,private
14314,private
16093,private
17844,private
14687,private
14050,private
16429,private
14055,private
12715,private
15663,private
18200,private
18167,private
13644,wholesaler
17451,wholesaler
16641,private
13812,private
14141,private
15074,private
12492,private
17183,wholesaler
15325,private
13778,private
14869,private
14096,wholesaler
14108,private
12814,private
15866,private
14660,private
13726,wholesaler
15690,private
17777,private
16278,private
13276,private
12436,private
13147,private
13045,private
13099,private
12739,private
14420,private
14436,private
18027,private
12794,private
12832,private
16674,private
12375,private
16173,private
14171,private
13434,private
16761,private
14067,private
13808,private
15215,private
12851,private
14335,private
14965,private
15136,private
16629,private
18261,private
15307,private
16820,private
17309,private
13949,wholesaler
14360,wholesaler
16400,private
14208,private
12526,private
13130,private
13210,private
17481,wholesaler
12685,wholesaler
17573,private
14452,private
13889,private
15488,private
18222,private
13244,private
17004,private
13441,private
13823,private
12879,private
16603,private
14824,private
16910,private
15652,private
16362,private
15035,private
14508,private
13272,private
17317,wholesaler
14212,wholesaler
13372,private
18255,private
14250,wholesaler
16796,private
14432,wholesaler
15782,private
12883,private
12965,private
15533,private
18215,private
18158,private
13375,private
13431,private
16211,private
12884,private
16141,private
17919,private
16360,wholesaler
17433,private
13704,wholesaler
14020,private
14359,private
16451,private
12940,private
15216,private
15522,private
17037,private
12822,private
15343,private
14753,private
16959,private
18251,wholesaler
13032,private
12895,private
17640,private
13860,private
12756,private
18001,private
17728,wholesaler
15933,private
14284,private
17347,private
15103,private
15707,private
13430,private
12566,private
13321,private
13877,private
15272,private
15322,private
17333,private
13518,private
14306,wholesaler
17679,private
16160,wholesaler
15573,private
14894,private
17434,wholesaler
15466,private
15511,private
17846,private
16189,private
15417,private
12995,private
14557,private
16108,private
17144,private
16924,private
15099,private
13323,private
14124,wholesaler
15975,private
15523,private
16878,private
15947,private
13247,private
13566,private
18194,private
16689,private
16438,private
13067,private
16460,private
13325,private
12640,private
13774,private
12497,wholesaler
12752,wholesaler
15504,private
15500,private
17557,private
13228,private
14356,private
13416,private
17628,private
16527,private
15341,private
16215,private
14164,wholesaler
15888,private
17564,private
13356,private
12390,private
18228,private
17415,private
13350,private
12550,private
16627,private
17475,private
14951,private
14780,private
14887,wholesaler
15399,private
17466,private
16379,wholesaler
17172,private
15239,private
16213,private
15603,private
14261,private
12657,wholesaler
15571,private
15484,wholesaler
12936,private
16236,private
16669,private
17603,private
15398,private
12906,wholesaler
17079,private
14125,wholesaler
17163,private
12952,private
12579,private
13279,private
12425,private
16715,private
13519,private
12546,private
15744,private
13127,private
15714,private
17480,private
15763,private
15075,private
16978,private
14014,wholesaler
16240,wholesaler
13336,private
14652,private
15807,private
15762,private
15475,private
15978,private
16485,private
12488,private
13083,private
16169,wholesaler
17506,private
16480,private
17006,private
17498,private
17131,private
13536,wholesaler
15429,private
17154,private
16594,private
16049,private
14757,private
16198,private
13670,private
18066,private
14806,private
12783,private
13429,wholesaler
15154,private
13390,private
12925,private
13927,private
18205,private
14908,private
13639,private
15958,private
15492,private
15243,private
16468,private
15344,private
13866,private
12612,private
16999,private
13514,private
13314,private
17805,private
18278,private
13979,private
16181,private
15568,private
16354,private
14412,private
16119,private
14109,private
16157,private
15348,private
16281,private
13924,wholesaler
14434,private
13061,private
17513,private
16909,private
16650,private
18192,private
17447,private
17427,private
15175,private
13960,private
17528,wholesaler
16361,private
13886,private
13354,private
15050,wholesaler
13503,private
16653,private
16574,private
13759,private
17813,private
12718,private
15949,private
12703,private
13364,private
16268,private
18053,private
16101,private
15565,private
18217,private
13954,private
15593,private
13095,private
15287,private
13347,private
15185,private
16404,private
16613,private
16591,private
15774,private
13558,private
16930,private
16533,private
18059,private
14488,private
16747,private
14333,private
13635,private
17330,private
17321,private
14815,private
15091,private
15088,private
15930,private
16183,private
13297,private
13801,private
16881,private
17014,private
15255,private
14184,private
13351,private
15739,private
12512,private
17957,private
15276,private
15127,private
16106,private
17666,private
13483,private
16478,private
17382,private
12789,private
16020,private
17222,private
16803,private
13947,private
16758,private
12719,private
17647,private
14054,private
12723,private
18033,private
13845,private
15837,private
12628,private
13177,private
14317,private
16295,private
13602,private
16895,private
17295,private
13504,private
13422,wholesaler
15264,private
16432,private
13816,private
14518,private
13882,private
15937,private
12923,private
16454,private
17453,private
15766,private
15300,private
13348,private
14592,private
17030,private
12420,private
14427,private
14792,private
12519,private
13359,private
14138,private
15297,private
13876,private
12740,private
17086,wholesaler
13806,private
18096,private
13587,private
12856,wholesaler
13419,private
17509,wholesaler
16900,private
13689,private
13763,private
13755,wholesaler
16104,private
13259,private
16248,private
15612,private
15787,private
16595,private
13260,private
15821,private
18088,private
16685,private
13193,private
13212,private
14801,private
16380,wholesaler
16921,private
15193,private
14027,private
16179,private
15473,private
17425,private
18169,private
18126,private
16688,private
16982,private
15330,wholesaler
17186,private
13685,wholesaler
16776,private
13980,private
13352,private
15553,private
15886,private
17203,wholesaler
12607,wholesaler
17459,private
12772,private
16561,private
14121,wholesaler
12371,private
17119,private
17620,private
12824,private
14710,private
16120,private
14624,private
16171,private
12536,wholesaler
13690,private
17934,private
14642,private
12602,private
16753,private
17737,private
13464,private
18277,private
12667,private
12498,private
14537,private
17279,private
14251,wholesaler
12446,private
12631,private
14234,private
14975,private
13853,private
16773,private
16430,private
16793,private
18130,private
17614,private
13858,private
14856,private
14089,private
15478,private
16413,private
13810,private
16416,private
13006,private
17986,private
12454,wholesaler
14910,private
16243,private
13878,private
16934,private
15994,private
14547,wholesaler
16052,private
15113,wholesaler
12475,private
16542,private
18042,private
16563,private
17201,private
17520,private
13923,private
16412,private
17205,private
17534,private
15335,private
16737,private
15066,private
17206,private
17785,private
16932,private
16363,private
14830,private
17244,private
15355,private
15598,private
15637,private
16848,private
15678,private
14015,private
13594,private
15327,private
14861,private
14554,wholesaler
12611,private
14179,private
12863,private
15604,private
14381,private
12572,private
16123,private
16851,private
17148,private
17549,private
17973,private
15610,private
15853,private
18019,private
14698,private
15468,private
16826,private
17824,private
12522,private
15803,private
15006,private
17350,private
14799,private
15814,wholesaler
16260,private
14638,private
17354,wholesaler
15664,private
13245,private
14923,private
16177,private
13366,private
16284,private
16846,private
14484,private
13897,private
14585,private
17125,private
15836,private
16313,private
13460,private
12403,private
14967,private
15286,private
17832,private
12646,private
16015,private
16311,private
15740,private
13974,private
15677,private
15000,private
16017,private
13471,wholesaler
13598,private
18005,private
15427,wholesaler
15022,private
17111,private
17836,private
14629,private
15592,private
15277,private
16491,private
15516,private
14764,private
16742,private
15142,private
17344,private
18240,private
17081,private
14474,private
14139,private
15844,private
13176,private
12398,wholesaler
15345,private
16708,private
15963,private
18045,private
13182,private
15158,private
13028,private
13978,private
16056,private
12812,private
16071,private
14539,private
14550,private
17712,private
14102,private
14598,private
15320,private
16415,private
12448,private
12827,private
16345,private
15993,wholesaler
17895,private
15948,private
15659,private
18154,private
12630,private
13363,private
18276,private
17684,private
17878,private
14752,private
16847,private
14971,private
17545,private
16026,private
16513,private
12430,private
14357,private
16855,private
16680,private
18035,private
16648,private
16164,private
14218,private
15096,private
18030,private
14416,private
17839,private
16601,private
12912,private
13278,private
14582,private
15748,private
16079,private
17590,private
15054,private
14158,private
15385,private
16506,private
14295,private
13822,private
18067,private
16190,private
15444,private
13607,private
12581,private
15360,private
13103,private
15667,private
13651,private
12552,private
16127,private
12588,private
15977,wholesaler
13697,private
14345,private
17503,private
16830,private
17495,private
12491,private
14485,private
13868,wholesaler
15423,private
17668,private
16971,private
16352,private
16884,private
15830,private
14216,private
15275,private
16790,private
15576,private
18105,private
18164,private
14974,private
17947,private
13318,private
18104,private
13271,private
17595,private
14528,private
17432,private
16337,private
14098,private
15551,private
16347,private
13721,private
16322,private
17403,private
16914,private
16602,private
12544,private
13914,private
13467,private
17221,private
17078,private
13447,private
15010,private
18022,private
16318,private
17274,private
15597,private
17233,private
16887,private
13938,private
17084,wholesaler
14882,private
15017,private
12882,private
17387,private
13727,private
13532,private
16445,private
15156,private
16372,private
17608,private
12638,private
14174,private
14039,private
13040,private
15883,private
14664,private
15526,private
17831,private
15025,private
12357,wholesaler
17761,private
15870,private
14080,private
17623,private
13673,private
14073,private
16070,private
13066,private
14929,private
13710,private
16732,private
14140,private
17219,private
16505,private
15957,private
18123,private
15043,private
17313,wholesaler
18216,private
17022,private
15153,private
16759,private
16751,wholesaler
12893,private
14836,private
17011,private
12532,private
17038,private
14968,private
12504,private
16516,private
13522,private
15986,private
13992,private
14354,private
16986,wholesaler
16953,private
18274,private
15450,private
15531,wholesaler
17500,private
17197,private
16025,private
12659,private
17461,private
17791,private
15463,private
17977,private
12617,private
14863,private
16903,private
12508,private
17502,private
12538,private
17901,private
14789,private
18209,private
12985,wholesaler
15557,private
16433,private
15692,private
17052,private
16368,private
18014,private
13732,private
13091,private
14661,private
13170,private
15654,private
13146,private
14788,private
13603,private
14382,wholesaler
16720,private
14904,wholesaler
14494,private
14902,private
16936,private
12938,private
15168,private
17538,private
18082,private
18117,private
15458,private
17566,private
16207,private
12762,wholesaler
17793,private
17044,private
14953,private
16504,private
12374,private
15009,private
16423,private
15419,private
17510,private
15758,private
15524,private
14725,private
14666,private
14714,private
17153,private
12950,wholesaler
15720,private
18181,private
15556,private
17357,private
12890,private
13449,private
15269,private
14385,private
15900,private
17680,private
13926,private
16204,private
17896,private
17835,private
15432,private
18006,private
15657,private
17237,private
13160,private
12847,private
17397,private
17985,private
14362,private
13828,private
15435,private
12445,private
12603,private
14641,private
12618,private
15621,private
12391,private
18034,private
17286,private
17904,private
17301,private
15368,private
14793,private
17650,private
12702,private
14881,private
16784,private
14052,private
18110,private
17561,private
15988,private
17523,private
14950,private
16666,private
14860,private
17636,private
13832,private
13142,private
16366,private
14300,private
12349,private
12658,private
12795,private
15567,private
15645,private
16406,private
15857,private
12984,private
17253,private
13739,private
18139,wholesaler
15274,private
17010,private
15115,private
17100,private
15699,private
13403,private
16956,private
17600,private
15877,private
14424,private
13322,private
17297,private
13986,private
12920,private
18249,private
12586,private
15634,private
16376,private
16811,private
12452,private
14581,private
14675,private
18084,private
17290,private
16343,private
13638,private
16482,private
12784,private
17458,private
14785,private
17254,private
17767,private
15725,private
17247,private
18184,private
15428,private
17727,private
14756,private
16856,private
14703,private
17385,private
12531,private
15872,private
14966,private
17232,private
17468,private
13332,private
14946,private
13256,wholesaler
13596,private
16024,private
14954,private
17885,private
14093,private
14893,private
15721,private
17852,private
13844,private
12479,private
12660,private
15540,private
17379,private
16800,private
17806,private
17359,private
13188,private
14480,private
13349,private
15619,private
15148,private
14601,private
15783,private
17772,private
14126,private
16479,private
13428,private
15790,private
13521,private
14349,private
18058,private
12953,private
12966,private
15060,private
17911,private
14804,private
15904,private
16789,private
12558,private
17942,private
12587,private
13560,private
15539,private
13017,private
18174,private
13153,private
15773,private
17936,private
16535,private
16988,private
15097,private
18015,private
16597,private
13790,private
14219,private
12367,private
17383,private
12478,private
15992,private
15318,private
17914,private
16528,private
12442,private
16569,private
12650,private
14578,private
16000,wholesaler
15195,wholesaler
14087,private
14204,private
15471,private
13436,private
15520,private
13298,private
14569,private
12713,private
2226,private
1789,private
2610,private
3681,private
3942,private
1922,private
3956,private
4942,private
2943,private
2709,private
2974,private
1249,private
2727,private
1659,private
2542,private
1381,private
2351,private
2237,private
3797,private
4260,private
1440,private
3243,private
3120,private
3758,private
2717,private
2690,private
4255,private
3663,private
4247,private
2755,private
4548,private
2202,private
3107,private
4746,private
4887,private
1809,private
4316,private
1175,private
4140,private
4527,private
2475,private
1878,private
1965,private
3156,private
3805,private
3220,private
1335,private
1483,private
1241,private
2602,private
3517,private
3746,private
1864,private
2595,private
2279,private
4664,private
4146,private
2085,private
3737,private
1658,private
1764,private
4625,private
1362,private
4822,private
2514,private
1339,private
2935,private
3141,private
1948,private
3284,private
2733,private
4830,private
3028,private
4310,private
2965,private
2361,private
4465,private
3398,private
2847,private
1852,private
3621,private
3848,private
1052,private
1169,private
2174,private
2238,private
2618,private
3814,private
4442,private
3684,private
2269,private
4426,private
2193,private
4997,private
3639,private
4938,private
1969,private
1415,private
2982,private
4182,private
4823,private
4601,private
1891,private
2129,private
3425,private
2047,private
2725,private
1057,private
3614,private
2638,private
4975,private
2010,private
1489,private
1828,private
1410,private
3595,private
3218,private
3743,private
2354,private
4649,private
3113,private
3768,private
3006,private
3849,private
2284,private
2594,private
4913,private
4575,private
2588,private
4551,private
1364,private
3850,private
2898,private
4367,private
1522,private
1113,private
2026,private
4171,private
4722,private
4308,private
1947,private
3966,private
1825,private
4969,private
2236,private
1049,private
2573,private
3376,private
3444,private
1747,private
4818,private
1320,private
2411,private
2369,private
2664,private
3241,private
4796,private
4939,private
1495,private
2899,private
3534,private
4814,private
3998,private
3893,private
2031,private
2107,private
1243,private
4765,private
3451,private
2651,private
3402,private
2086,private
2407,private
4144,private
1285,private
2294,private
1816,private
1975,private
1552,private
3117,private
4427,private
3334,private
3299,private
3487,private
2946,private
4852,private
2531,private
4356,private
1568,private
1005,private
4915,private
1408,private
3692,private
4623,private
2642,private
3122,private
1847,private
3303,private
2850,private
2676,private
3929,private
1625,private
4651,private
3879,private
3347,private
4720,private
3106,private
2937,private
4078,private
1820,private
3489,private
4916,private
3840,private
2630,private
2750,private
2606,private
4618,private
2940,private
4081,private
2551,private
1308,private
4403,private
4557,private
2860,private
2544,private
3920,private
1403,private
4467,private
1589,private
1869,private
3751,private
3855,private
1045,private
4803,private
2864,private
3832,private
3430,private
2952,private
1655,private
1702,private
1623,private
1430,private
3649,private
1204,private
1606,private
1504,private
3924,private
4854,private
4165,private
3739,private
2619,private
4665,private
3789,private
2383,private
1051,private
4002,private
1779,private
1443,private
2148,private
3482,private
3539,private
4065,private
4836,private
1821,private
1961,private
4860,private
4067,private
1956,private
4681,private
4355,private
2927,private
2541,private
2384,private
2545,private
1065,private
4362,private
4550,private
2564,private
3344,private
1859,private
3291,private
2463,private
4143,private
2919,private
1311,private
3160,private
4086,private
3246,private
4206,private
1608,private
3361,private
4858,private
2076,private
4321,private
1139,private
3554,private
3782,private
4762,private
2355,private
1591,private
2347,private
1574,private
1351,private
2160,private
4243,private
2520,private
3222,private
3697,private
2332,private
2716,private
3221,private
3566,private
2738,private
2118,private
4646,private
1054,private
1194,private
2851,private
1476,private
2431,private
3054,private
1316,private
2340,private
4303,private
2134,private
1698,private
2855,private
4250,private
2980,private
1798,private
1013,private
2746,private
2905,private
4392,private
1743,private
1360,private
1613,private
2390,private
2909,private
3349,private
1682,private
3348,private
3732,private
1275,private
2816,private
1797,private
2391,private
1462,private
2353,private
4505,private
4233,private
1162,private
4978,private
3516,private
2091,private
2413,private
3396,private
2137,private
1755,private
2244,private
2446,private
3512,private
3474,private
3025,private
4579,private
2893,private
2615,private
3293,private
4924,private
2322,private
1561,private
1438,private
2432,private
1569,private
4299,private
2806,private
1003,private
4292,private
4698,private
4685,private
1196,private
4991,private
2127,private
3378,private
1036,private
2051,private
2106,private
2663,private
1650,private
3410,private
3695,private
4329,private
4671,private
